benchmark,task,seed,N,model,raw_utility,repair_utility,oracle_utility,oracle_minus_raw_gap,repair_recovery_ratio,repair_recovery_ratio_reported,recovery_ge_95,utility_not_degraded,tail_rank_improved,support_distance_reduced,gate_selected_N,requested_N,deployment_gate
,contact_push,0,16,random,-1.3031745450565562,0.7187237232225709,1.9629019043249407,3.266076449381497,0.6190603005211399,0.6190603005211399,0,1,0,1,16,16,collect_pilot_labels
,contact_push,0,16,raw_ebm,-1.3031745450565562,-1.3031745450565562,1.9629019043249407,3.266076449381497,0.0,0.0,0,1,1,1,16,16,collect_pilot_labels
,contact_push,0,16,support_penalized,-1.3031745450565562,1.6083293654296953,1.9629019043249407,3.266076449381497,0.8914377711635036,0.8914377711635036,0,1,0,1,16,16,stop_early
,contact_push,0,16,support_penalized_conservative_gate,-1.3031745450565562,1.6083293654296953,1.9629019043249407,3.266076449381497,0.8914377711635036,0.8914377711635036,0,1,0,1,16,16,stop_early
,contact_push,0,16,value_shaped,-1.3031745450565562,1.6877779287773982,1.9629019043249407,3.266076449381497,0.9157631550236237,0.9157631550236237,0,1,1,1,16,16,stop_early
,contact_push,0,32,calibrated,-1.3606869355458406,1.9503107019425996,2.020223426944386,3.380910362490227,0.9793213313853456,0.9793213313853456,1,1,1,1,32,32,stop_early
,contact_push,0,32,calibrated_support_penalized,-1.3606869355458406,1.952261992089396,2.020223426944386,3.380910362490227,0.9798984807142498,0.9798984807142498,1,1,1,1,32,32,stop_early
,contact_push,0,32,calibrated_support_penalized_conservative_gate,-1.3606869355458406,1.952261992089396,2.020223426944386,3.380910362490227,0.9798984807142498,0.9798984807142498,1,1,1,1,32,32,stop_early
,contact_push,0,32,oracle,-1.3606869355458406,2.020223426944386,2.020223426944386,3.380910362490227,1.0,1.0,1,1,1,1,32,32,stop_early
,contact_push,0,32,oracle_value_shaped_upper,-1.3606869355458406,2.015778492524844,2.020223426944386,3.380910362490227,0.998685284747902,0.998685284747902,1,1,1,1,32,32,stop_early
,contact_push,0,32,random,-1.3606869355458406,0.7187237232225709,2.020223426944386,3.380910362490227,0.6150445991821005,0.6150445991821005,0,1,1,1,32,32,collect_pilot_labels
,contact_push,0,32,raw_ebm,-1.3606869355458406,-1.3606869355458406,2.020223426944386,3.380910362490227,0.0,0.0,0,1,1,1,32,32,collect_pilot_labels
,contact_push,0,32,support_penalized,-1.3606869355458406,1.7581525239043652,2.020223426944386,3.380910362490227,0.9224851075770636,0.9224851075770636,0,1,1,1,32,32,stop_early
,contact_push,0,32,support_penalized_conservative_gate,-1.3606869355458406,1.7581525239043652,2.020223426944386,3.380910362490227,0.9224851075770636,0.9224851075770636,0,1,1,1,32,32,stop_early
,contact_push,0,32,value_shaped,-1.3606869355458406,1.7146659555113672,2.020223426944386,3.380910362490227,0.9096227232691378,0.9096227232691378,0,1,1,1,32,32,stop_early
,contact_push,0,64,calibrated,-1.3558448619613463,1.9750481773595556,2.060865989939815,3.4167108519011613,0.9748829162606757,0.9748829162606757,1,1,1,1,64,64,stop_early
,contact_push,0,64,calibrated_support_penalized,-1.3558448619613463,1.9775874214804092,2.060865989939815,3.4167108519011613,0.9756261000508524,0.9756261000508524,1,1,1,1,64,64,stop_early
,contact_push,0,64,calibrated_support_penalized_conservative_gate,-1.3558448619613463,1.9775874214804092,2.060865989939815,3.4167108519011613,0.9756261000508524,0.9756261000508524,1,1,1,1,64,64,stop_early
,contact_push,0,64,oracle,-1.3558448619613463,2.060865989939815,2.060865989939815,3.4167108519011613,1.0,1.0,1,1,1,1,64,64,stop_early
,contact_push,0,64,oracle_value_shaped_upper,-1.3558448619613463,2.0570749330690754,2.060865989939815,3.4167108519011613,0.9988904367284606,0.9988904367284606,1,1,1,1,64,64,stop_early
,contact_push,0,64,random,-1.3558448619613463,0.7187237232225709,2.060865989939815,3.4167108519011613,0.6071829531695855,0.6071829531695855,0,1,1,1,64,64,collect_pilot_labels
,contact_push,0,64,raw_ebm,-1.3558448619613463,-1.3558448619613463,2.060865989939815,3.4167108519011613,0.0,0.0,0,1,1,1,64,64,collect_pilot_labels
,contact_push,0,64,support_penalized,-1.3558448619613463,1.7949340187908873,2.060865989939815,3.4167108519011613,0.922167258900192,0.922167258900192,0,1,1,1,64,64,stop_early
,contact_push,0,64,support_penalized_conservative_gate,-1.3558448619613463,1.7949340187908873,2.060865989939815,3.4167108519011613,0.922167258900192,0.922167258900192,0,1,1,1,64,64,stop_early
,contact_push,0,64,value_shaped,-1.3558448619613463,1.7391427867818565,2.060865989939815,3.4167108519011613,0.9058383289944064,0.9058383289944064,0,1,1,1,64,64,stop_early
,contact_push,0,128,calibrated,-1.347629657544822,1.9935756589059332,2.087934700491153,3.4355643580359745,0.9725346313584525,0.9725346313584525,1,1,1,1,128,128,stop_early
,contact_push,0,128,calibrated_support_penalized,-1.347629657544822,1.9949049104653043,2.087934700491153,3.4355643580359745,0.9729215405881579,0.9729215405881579,1,1,1,1,128,128,stop_early
,contact_push,0,128,calibrated_support_penalized_conservative_gate,-1.347629657544822,1.9949049104653043,2.087934700491153,3.4355643580359745,0.9729215405881579,0.9729215405881579,1,1,1,1,128,128,stop_early
,contact_push,0,128,oracle,-1.347629657544822,2.087934700491153,2.087934700491153,3.4355643580359745,1.0,1.0,1,1,1,1,128,128,stop_early
,contact_push,0,128,oracle_value_shaped_upper,-1.347629657544822,2.0845717751417214,2.087934700491153,3.4355643580359745,0.9990211432536361,0.9990211432536361,1,1,1,1,128,128,stop_early
,contact_push,0,128,random,-1.347629657544822,0.7187237232225709,2.087934700491153,3.4355643580359745,0.601459662932548,0.601459662932548,0,1,1,1,128,128,collect_pilot_labels
,contact_push,0,128,raw_ebm,-1.347629657544822,-1.347629657544822,2.087934700491153,3.4355643580359745,0.0,0.0,0,1,1,1,128,128,collect_pilot_labels
,contact_push,0,128,support_penalized,-1.347629657544822,1.804148124756626,2.087934700491153,3.4355643580359745,0.9173973920556213,0.9173973920556213,0,1,1,1,128,128,stop_early
,contact_push,0,128,support_penalized_conservative_gate,-1.347629657544822,1.804148124756626,2.087934700491153,3.4355643580359745,0.9173973920556213,0.9173973920556213,0,1,1,1,128,128,stop_early
,contact_push,0,128,value_shaped,-1.347629657544822,1.7636542210620751,2.087934700491153,3.4355643580359745,0.9056107103129745,0.9056107103129745,0,1,1,1,128,128,stop_early
,contact_push,0,256,calibrated,-1.3434491727081421,2.0184255175437498,2.104223719819176,3.447672892527318,0.9751141697748095,0.9751141697748095,1,1,1,1,256,256,stop_early
,contact_push,0,256,calibrated_support_penalized,-1.3434491727081421,2.022554310678971,2.104223719819176,3.447672892527318,0.9763117291906608,0.9763117291906608,1,1,1,1,256,256,stop_early
,contact_push,0,256,calibrated_support_penalized_conservative_gate,-1.3434491727081421,2.022554310678971,2.104223719819176,3.447672892527318,0.9763117291906608,0.9763117291906608,1,1,1,1,256,256,stop_early
,contact_push,0,256,oracle,-1.3434491727081421,2.104223719819176,2.104223719819176,3.447672892527318,1.0,1.0,1,1,1,1,256,256,stop_early
,contact_push,0,256,oracle_value_shaped_upper,-1.3434491727081421,2.1013631498445178,2.104223719819176,3.447672892527318,0.9991702896232243,0.9991702896232243,1,1,1,1,256,256,stop_early
,contact_push,0,256,random,-1.3434491727081421,0.7187237232225709,2.104223719819176,3.447672892527318,0.5981347303569268,0.5981347303569268,0,1,1,1,256,256,collect_pilot_labels
,contact_push,0,256,raw_ebm,-1.3434491727081421,-1.3434491727081421,2.104223719819176,3.447672892527318,0.0,0.0,0,1,1,1,256,256,collect_pilot_labels
,contact_push,0,256,support_penalized,-1.3434491727081421,1.794959727541589,2.104223719819176,3.447672892527318,0.9102977568005644,0.9102977568005644,0,1,1,1,256,256,stop_early
,contact_push,0,256,support_penalized_conservative_gate,-1.3434491727081421,1.804148124756626,2.104223719819176,3.447672892527318,0.912962858015634,0.912962858015634,0,1,1,1,128,256,stop_early
,contact_push,0,256,value_shaped,-1.3434491727081421,1.7777862204111428,2.104223719819176,3.447672892527318,0.9053165687163732,0.9053165687163732,0,1,1,1,256,256,stop_early
,contact_push,0,512,calibrated,-1.3623069750804029,2.0554308629612645,2.114028304742776,3.476335279823179,0.9831439038341284,0.9831439038341284,1,1,1,1,512,512,stop_early
,contact_push,0,512,calibrated_support_penalized,-1.3623069750804029,2.0642360285174455,2.114028304742776,3.476335279823179,0.9856767911558106,0.9856767911558106,1,1,1,1,512,512,stop_early
,contact_push,0,512,calibrated_support_penalized_conservative_gate,-1.3623069750804029,2.0642360285174455,2.114028304742776,3.476335279823179,0.9856767911558106,0.9856767911558106,1,1,1,1,512,512,stop_early
,contact_push,0,512,oracle,-1.3623069750804029,2.114028304742776,2.114028304742776,3.476335279823179,1.0,1.0,1,1,1,1,512,512,stop_early
,contact_push,0,512,oracle_value_shaped_upper,-1.3623069750804029,2.111900742267296,2.114028304742776,3.476335279823179,0.9993879869735728,0.9993879869735728,1,1,1,1,512,512,stop_early
,contact_push,0,512,random,-1.3623069750804029,0.7187237232225709,2.114028304742776,3.476335279823179,0.598627730294422,0.598627730294422,0,1,1,1,512,512,collect_pilot_labels
,contact_push,0,512,raw_ebm,-1.3623069750804029,-1.3623069750804029,2.114028304742776,3.476335279823179,0.0,0.0,0,1,1,1,512,512,collect_pilot_labels
,contact_push,0,512,support_penalized,-1.3623069750804029,1.8003022159992543,2.114028304742776,3.476335279823179,0.909753788547266,0.909753788547266,0,1,1,1,512,512,stop_early
,contact_push,0,512,support_penalized_conservative_gate,-1.3623069750804029,1.804148124756626,2.114028304742776,3.476335279823179,0.9108600997767075,0.9108600997767075,0,1,1,1,128,512,stop_early
,contact_push,0,512,value_shaped,-1.3623069750804029,1.7953279836767133,2.114028304742776,3.476335279823179,0.9083229046070973,0.9083229046070973,0,1,1,1,512,512,stop_early
,contact_push,1,1,calibrated,0.7022515796488901,0.7022515796488896,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,1,1,calibrated_support_penalized,0.7022515796488901,0.7022515796488902,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,1,1,calibrated_support_penalized_conservative_gate,0.7022515796488901,0.7022515796488902,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,1,1,oracle,0.7022515796488901,0.70225157964889,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,1,1,oracle_value_shaped_upper,0.7022515796488901,0.70225157964889,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,1,1,random,0.7022515796488901,0.7022515796488898,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,collect_pilot_labels
,contact_push,1,1,raw_ebm,0.7022515796488901,0.7022515796488901,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,collect_pilot_labels
,contact_push,1,1,support_penalized,0.7022515796488901,0.7022515796488896,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,block_high_n
,contact_push,1,1,support_penalized_conservative_gate,0.7022515796488901,0.7022515796488896,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,block_high_n
,contact_push,1,1,value_shaped,0.7022515796488901,0.7022515796488888,0.70225157964889,-1.1102230246251565e-16,1.0,1.0,1,1,1,1,1,1,block_high_n
,contact_push,1,2,calibrated,0.3229878056639557,1.3548637591391346,1.3659124006599503,1.0429245949959947,0.9894060974553408,0.9894060974553408,1,1,1,1,2,2,stop_early
,contact_push,1,2,calibrated_support_penalized,0.3229878056639557,1.3495937799398532,1.3659124006599503,1.0429245949959947,0.984353019577451,0.984353019577451,1,1,1,1,2,2,stop_early
,contact_push,1,2,calibrated_support_penalized_conservative_gate,0.3229878056639557,1.3495937799398532,1.3659124006599503,1.0429245949959947,0.984353019577451,0.984353019577451,1,1,1,1,2,2,stop_early
,contact_push,1,2,oracle,0.3229878056639557,1.3659124006599503,1.3659124006599503,1.0429245949959947,1.0,1.0,1,1,1,1,2,2,stop_early
,contact_push,1,2,oracle_value_shaped_upper,0.3229878056639557,1.3632008771828887,1.3659124006599503,1.0429245949959947,0.9974000771579541,0.9974000771579541,1,1,1,1,2,2,stop_early
,contact_push,1,2,random,0.3229878056639557,0.7022515796488898,1.3659124006599503,1.0429245949959947,0.36365407029871677,0.36365407029871677,0,1,1,1,2,2,collect_pilot_labels
,contact_push,1,2,raw_ebm,0.3229878056639557,0.3229878056639557,1.3659124006599503,1.0429245949959947,0.0,0.0,0,1,1,1,2,2,collect_pilot_labels
,contact_push,1,2,support_penalized,0.3229878056639557,0.7333958173659356,1.3659124006599503,1.0429245949959947,0.39351647633121173,0.39351647633121173,0,1,1,1,2,2,block_high_n
,contact_push,1,2,support_penalized_conservative_gate,0.3229878056639557,0.7333958173659356,1.3659124006599503,1.0429245949959947,0.39351647633121173,0.39351647633121173,0,1,1,1,2,2,block_high_n
,contact_push,1,2,value_shaped,0.3229878056639557,1.02197876654013,1.3659124006599503,1.0429245949959947,0.670221954904476,0.670221954904476,0,1,1,1,2,2,block_high_n
,contact_push,1,4,calibrated,-0.34015252275037255,1.7036067982915815,1.7253408726814559,2.0654933954318286,0.9894775386656074,0.9894775386656074,1,1,1,1,4,4,stop_early
,contact_push,1,4,calibrated_support_penalized,-0.34015252275037255,1.6987555501043745,1.7253408726814559,2.0654933954318286,0.9871288271190414,0.9871288271190414,1,1,1,1,4,4,stop_early
,contact_push,1,4,calibrated_support_penalized_conservative_gate,-0.34015252275037255,1.6987555501043745,1.7253408726814559,2.0654933954318286,0.9871288271190414,0.9871288271190414,1,1,1,1,4,4,stop_early
,contact_push,1,4,oracle,-0.34015252275037255,1.7253408726814559,1.7253408726814559,2.0654933954318286,1.0,1.0,1,1,1,1,4,4,stop_early
,contact_push,1,4,oracle_value_shaped_upper,-0.34015252275037255,1.7203524457095092,1.7253408726814559,2.0654933954318286,0.9975848739177867,0.9975848739177867,1,1,1,1,4,4,stop_early
,contact_push,1,4,random,-0.34015252275037255,0.7022515796488898,1.7253408726814559,2.0654933954318286,0.5046755921392472,0.5046755921392472,0,1,1,1,4,4,collect_pilot_labels
,contact_push,1,4,raw_ebm,-0.34015252275037255,-0.34015252275037255,1.7253408726814559,2.0654933954318286,0.0,0.0,0,1,1,1,4,4,collect_pilot_labels
,contact_push,1,4,support_penalized,-0.34015252275037255,0.9047149516734853,1.7253408726814559,2.0654933954318286,0.6026973880318778,0.6026973880318778,0,1,1,1,4,4,block_high_n
,contact_push,1,4,support_penalized_conservative_gate,-0.34015252275037255,0.7333958173659356,1.7253408726814559,2.0654933954318286,0.519753944743001,0.519753944743001,0,1,1,1,2,4,stop_early
,contact_push,1,4,value_shaped,-0.34015252275037255,1.3862194835400254,1.7253408726814559,2.0654933954318286,0.8358157959297027,0.8358157959297027,0,1,1,1,4,4,block_high_n
,contact_push,1,8,calibrated,-1.0052566593514118,1.852823712720753,1.8831416202870803,2.8883982796384924,0.9895035571167415,0.9895035571167415,1,1,1,1,8,8,stop_early
,contact_push,1,8,calibrated_support_penalized,-1.0052566593514118,1.8492731337912067,1.8831416202870803,2.8883982796384924,0.9882743018043506,0.9882743018043506,1,1,1,1,8,8,stop_early
,contact_push,1,8,calibrated_support_penalized_conservative_gate,-1.0052566593514118,1.8492731337912067,1.8831416202870803,2.8883982796384924,0.9882743018043506,0.9882743018043506,1,1,1,1,8,8,stop_early
,contact_push,1,8,oracle,-1.0052566593514118,1.8831416202870803,1.8831416202870803,2.8883982796384924,1.0,1.0,1,1,1,1,8,8,stop_early
,contact_push,1,8,oracle_value_shaped_upper,-1.0052566593514118,1.8776439687290067,1.8831416202870803,2.8883982796384924,0.9980966435284119,0.9980966435284119,1,1,1,1,8,8,stop_early
,contact_push,1,8,random,-1.0052566593514118,0.7022515796488898,1.8831416202870803,2.8883982796384924,0.5911609389318743,0.5911609389318743,0,1,1,1,8,8,collect_pilot_labels
,contact_push,1,8,raw_ebm,-1.0052566593514118,-1.0052566593514118,1.8831416202870803,2.8883982796384924,0.0,0.0,0,1,1,1,8,8,collect_pilot_labels
,contact_push,1,8,support_penalized,-1.0052566593514118,1.2808094955908216,1.8831416202870803,2.8883982796384924,0.7914650036519042,0.7914650036519042,0,1,1,1,8,8,block_high_n
,contact_push,1,8,support_penalized_conservative_gate,-1.0052566593514118,1.2808094955908216,1.8831416202870803,2.8883982796384924,0.7914650036519042,0.7914650036519042,0,1,1,1,8,8,block_high_n
,contact_push,1,8,value_shaped,-1.0052566593514118,1.6146094509114342,1.8831416202870803,2.8883982796384924,0.9070307681358765,0.9070307681358765,0,1,1,1,8,8,block_high_n
,contact_push,1,16,calibrated,-1.3460714450705618,1.9294368509491802,1.9707589206793061,3.316830365749868,0.9875416994016865,0.9875416994016865,1,1,1,1,16,16,stop_early
,contact_push,1,16,calibrated_support_penalized,-1.3460714450705618,1.9275156487074558,1.9707589206793061,3.316830365749868,0.9869624710330719,0.9869624710330719,1,1,1,1,16,16,stop_early
,contact_push,1,16,calibrated_support_penalized_conservative_gate,-1.3460714450705618,1.9275156487074558,1.9707589206793061,3.316830365749868,0.9869624710330719,0.9869624710330719,1,1,1,1,16,16,stop_early
,contact_push,1,16,oracle,-1.3460714450705618,1.9707589206793061,1.9707589206793061,3.316830365749868,1.0,1.0,1,1,1,1,16,16,stop_early
,contact_push,1,16,oracle_value_shaped_upper,-1.3460714450705618,1.9655268190405382,1.9707589206793061,3.316830365749868,0.9984225597748997,0.9984225597748997,1,1,1,1,16,16,stop_early
,contact_push,1,16,random,-1.3460714450705618,0.7022515796488898,1.9707589206793061,3.316830365749868,0.6175543512477363,0.6175543512477363,0,1,0,1,16,16,collect_pilot_labels
,contact_push,1,16,raw_ebm,-1.3460714450705618,-1.3460714450705618,1.9707589206793061,3.316830365749868,0.0,0.0,0,1,1,1,16,16,collect_pilot_labels
,contact_push,1,16,support_penalized,-1.3460714450705618,1.6162565397157356,1.9707589206793061,3.316830365749868,0.8931201352278306,0.8931201352278306,0,1,0,1,16,16,block_high_n
,contact_push,1,16,support_penalized_conservative_gate,-1.3460714450705618,1.6162565397157356,1.9707589206793061,3.316830365749868,0.8931201352278306,0.8931201352278306,0,1,0,1,16,16,block_high_n
,contact_push,1,16,value_shaped,-1.3460714450705618,1.6952728045789907,1.9707589206793061,3.316830365749868,0.9169429588727146,0.9169429588727146,0,1,0,1,16,16,block_high_n
,contact_push,1,32,calibrated,-1.406374957135891,1.9749249123824981,2.0272206837405307,3.4335956408764217,0.9847693855573849,0.9847693855573849,1,1,1,1,32,32,stop_early
,contact_push,1,32,calibrated_support_penalized,-1.406374957135891,1.9741657978819305,2.0272206837405307,3.4335956408764217,0.9845483011374461,0.9845483011374461,1,1,1,1,32,32,stop_early
,contact_push,1,32,calibrated_support_penalized_conservative_gate,-1.406374957135891,1.9741657978819305,2.0272206837405307,3.4335956408764217,0.9845483011374461,0.9845483011374461,1,1,1,1,32,32,stop_early
,contact_push,1,32,oracle,-1.406374957135891,2.0272206837405307,2.0272206837405307,3.4335956408764217,1.0,1.0,1,1,1,1,32,32,stop_early
,contact_push,1,32,oracle_value_shaped_upper,-1.406374957135891,2.022172463222158,2.0272206837405307,3.4335956408764217,0.9985297568361649,0.9985297568361649,1,1,1,1,32,32,stop_early
,contact_push,1,32,random,-1.406374957135891,0.7022515796488898,2.0272206837405307,3.4335956408764217,0.6141161503357908,0.6141161503357908,0,1,0,1,32,32,collect_pilot_labels
,contact_push,1,32,raw_ebm,-1.406374957135891,-1.406374957135891,2.0272206837405307,3.4335956408764217,0.0,0.0,0,1,1,1,32,32,collect_pilot_labels
