seed,model,N,requested_N,gate_selected_N,conservative_high_N_gate,selected_energy,selected_score,selected_real_utility,success_rate,exact_expected_utility,mc_mean_utility,mc_ci_low,mc_ci_high,exact_law_abs_error,low_energy_tail_real_utility,low_energy_tail_invalid_rate,low_energy_tail_contact_failure_rate,low_energy_tail_support_distance,tail_rank_correlation,energy_utility_rank_correlation,invalid_action_rate,contact_failure_rate,support_distance,jerk_smoothness_penalty,contact_feasibility_penalty,oracle_minus_energy_gap,high_n_regret,marginal_utility_per_added_candidate,compute_latency_proxy,energy_evaluations,repair_recovery_ratio,repair_recovery_ratio_reported,recovery_ge_95,utility_not_degraded,tail_rank_improved,support_distance_reduced,deployment_gate,task
0,good,1,1,1,0,-0.7332206814174862,0.7332206814174862,0.7292854658015284,0.61328125,0.7292854658015284,0.8484470026262936,0.6356446143139254,1.0612493909386618,0.11916153682476516,0.7292854658015283,0.2392578125,0.23890871045211476,0.38349007576298877,0.9918571856448036,0.9918571856448036,0.2392578125,0.23890871045211476,0.38349007576298855,0.24425271443890334,0.23890871045211476,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,1.0,1,0.0,0.0,0,0,0,0,stop_early,contact_push
0,good,2,2,2,0,-1.3870355939834527,1.3870355939834527,1.3768171877997784,0.8499317169189453,1.3768171877997784,1.3933436612464218,1.2381654364277352,1.5485218860651084,0.016526473446643486,1.669155131754926,0.0,0.0038288743667081685,0.17030765712197954,0.9427468678831783,0.9918571856448036,0.058798789978027344,0.0548610866074028,0.24125376896515507,0.2198021499666147,0.0548610866074028,0.0024021651757886175,0.0024021651757886175,0.6475317219982499,2.0,2,0.0,0.0,0,0,0,0,stop_early,contact_push
0,good,4,4,4,0,-1.7421099442792962,1.7421099442792962,1.7220221791615198,0.977166658585702,1.7220221791615198,1.780457869954334,1.7319541170704182,1.82896162283825,0.0584356907928143,1.851159402364835,0.0,0.0008143384132039034,0.11894535875705324,0.8015535591668574,0.9918571856448036,0.004106543593479728,0.005382849209779423,0.15513567369099115,0.1695961034973679,0.005382849209779423,0.006840885887169135,0.006840885887169135,0.17260249568087072,4.0,4,0.0,0.0,0,0,0,0,stop_early,contact_push
0,good,8,8,8,0,-1.9061403146678386,1.9061403146678386,1.871834531892484,0.9994480123773875,1.871834531892484,1.8909802008407695,1.858726786985398,1.9232336146961408,0.0191456689482854,1.9421833584049377,0.0,0.00013539270815837094,0.09370150496873711,0.6925185405603369,0.9918571856448036,5.7632376042783256e-05,0.0007789310934735497,0.11500365039960117,0.13887183428178979,0.0007789310934735497,0.01357275911263689,0.01357275911263689,0.03745308818274107,8.0,8,0.0,0.0,0,0,0,0,stop_early,contact_push
0,good,16,16,16,0,-2.003853952668014,2.003853952668014,1.9531682920884212,0.9999995980218248,1.9531682920884212,1.9545946685232578,1.9335509967576723,1.9756383402888433,0.0014263764348365626,1.9976976494945546,0.0,0.00012717167441790865,0.08171178301500454,0.5213827838827839,0.9918571856448036,1.0918902842831028e-07,0.00021916216068559893,0.09336622090960438,0.11676912912307566,0.00021916216068559893,0.021131574525567798,0.021131574525567798,0.010166720024492149,16.0,16,0.0,0.0,0,0,0,0,stop_early,contact_push
0,good,32,32,32,0,-2.0709491009806253,2.0709491009806253,2.0027853066386028,0.9999999999993039,2.0027853066386028,1.991738092450283,1.9729765162089252,2.0104996686916405,0.011047214188319776,1.9976976494945546,0.0,0.00012717167441790865,0.08171178301500454,0.5213827838827839,0.9918571856448036,5.841390659939557e-13,0.00012280961759393837,0.0809272337390749,0.09458870963058877,0.00012280961759393837,0.028595314452434017,0.028595314452434017,0.0031010634093863454,32.0,32,0.0,0.0,0,0,0,0,stop_early,contact_push
0,good,64,64,64,0,-2.121641812016726,2.121641812016726,2.0310477788091696,1.0,2.0310477788091696,2.0371085595908847,2.0243862391597958,2.0498308800219736,0.006060780781715014,1.9976976494945546,0.0,0.00012717167441790865,0.08171178301500454,0.5213827838827839,0.9918571856448036,9.775441949621658e-24,0.00011021222928742713,0.07317172808523553,0.07383544814375932,0.00011021222928742713,0.03747867540786176,0.03747867540786176,0.0008832022553302149,64.0,64,0.0,0.0,0,0,0,0,stop_early,contact_push
0,good,128,128,128,0,-2.164009030237053,2.164009030237053,2.044147349993726,1.0,2.044147349993726,2.0361083451787483,2.022169910497249,2.0500467798602475,0.00803900481497788,1.9976976494945546,0.0,0.00012717167441790865,0.08171178301500454,0.5213827838827839,0.9918571856448036,1.3803232012253888e-45,0.00010776354603312574,0.06827243134331565,0.052290122672217276,0.00010776354603312574,0.04826056396232392,0.04826056396232392,0.00020468079975869552,128.0,128,0.0,0.0,0,0,0,0,stop_early,contact_push
0,good,256,256,256,0,-2.1996148535188076,2.1996148535188076,2.0474690462796237,1.0,2.0474690462796237,2.059615444979338,2.046596829449963,2.0726340605087126,0.012146398699714123,1.9976976494945546,0.0,0.00012717167441790865,0.08171178301500454,0.5213827838827839,0.9918571856448036,1.3826898657821394e-89,0.00010113233011657896,0.06527638895860671,0.029570370762498216,0.00010113233011657896,0.060211014685114694,0.060211014685114694,2.595075223357432e-05,256.0,256,0.0,0.0,0,0,0,0,stop_early,contact_push
0,good,512,512,512,0,-2.2262272158576564,2.2262272158576564,2.0335948826306263,1.0,2.0335948826306263,2.0232418276299824,2.008111413981414,2.0383722412785508,0.010353055000643874,1.9976976494945546,0.0,0.00012717167441790865,0.08171178301500454,0.5213827838827839,0.9918571856448036,7.068898284365077e-178,8.290908936710003e-05,0.06865753933063093,0.015313674416315043,8.290908936710003e-05,0.0836219206825537,0.0836219206825537,-5.419595175389612e-05,512.0,512,0.0,0.0,0,0,0,0,stop_early,contact_push
0,raw_miscalibrated,1,1,1,0,-1.6758217871073466,1.6758217871073466,0.7292854658015282,0.61328125,0.7292854658015282,0.8484470026262936,0.6356446143139254,1.0612493909386618,0.11916153682476538,0.7292854658015283,0.2392578125,0.23890871045211476,0.38349007576298877,-0.3042965676632573,-0.3042965676632573,0.2392578125,0.23890871045211476,0.38349007576298877,0.24425271443890328,0.23890871045211476,1.1102230246251565e-16,1.1102230246251565e-16,-1.1102230246251565e-16,1.0,1,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,raw_miscalibrated,2,2,2,0,-2.1175041160449766,2.1175041160449766,0.3868018350357757,0.5232906341552734,0.3868018350357757,0.4653037085299806,0.1868334329186811,0.74377398414128,0.0785018734942049,0.3084671640221225,0.44921875,0.4610253265421159,0.4354088971246949,-0.7725997535219327,-0.3042965676632573,0.40378284454345703,0.4156323623890658,0.42886769959123805,0.10366404106934245,0.4156323623890658,0.9924175179397913,0.9924175179397913,-0.3424836307657525,2.0,2,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,raw_miscalibrated,4,4,4,0,-2.501067706956429,2.501067706956429,-0.2466021247975871,0.32645509912072157,-0.2466021247975871,-0.39509253980612663,-0.6697383429918126,-0.1204467366204407,0.14849041500853952,-0.9331837038964645,0.8828125,0.8993952138664772,0.7035005264676409,-0.6236817635614557,-0.3042965676632573,0.6365138043556726,0.6627711928938045,0.5564272420163505,0.03700037968188789,0.6627711928938045,1.975465189846276,1.975465189846276,-0.3167019799166814,4.0,4,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,raw_miscalibrated,8,8,8,0,-2.8009137586452573,2.8009137586452573,-0.9197507245834279,0.12123532800965142,-0.9197507245834279,-0.7960530740409273,-1.0204193415729952,-0.5716868065088595,0.12369765054250059,-1.3709145921199108,1.0,1.0980227338617776,0.7972655181060213,0.005533556125251786,-0.3042965676632573,0.8648444437301216,0.9163028426033866,0.7017967908565304,0.010875961535900758,0.9163028426033866,2.8051580155885487,2.8051580155885487,-0.16828714994646018,8.0,8,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,raw_miscalibrated,16,16,16,0,-2.969611088030395,2.969611088030395,-1.2882216689705872,0.016491819394516934,-1.2882216689705872,-1.2730242536211918,-1.3725095306837796,-1.173538976558604,0.015197415349395449,-1.3695993360959284,1.0,1.1014560602991985,0.8102476916091363,0.14597069597069598,-0.3042965676632573,0.9810180395990149,1.0621832129374178,0.7864904246758404,0.004906353477558493,1.0621832129374178,3.2625215355845762,3.2625215355845762,-0.046058868048394916,16.0,16,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,raw_miscalibrated,32,32,32,0,-3.0333023937458763,3.0333023937458763,-1.35138531567607,0.0003135213637660695,-1.35138531567607,-1.358671554613707,-1.3994607218461048,-1.317882387381309,0.007286238937636913,-1.3695993360959284,1.0,1.1014560602991985,0.8102476916091363,0.14597069597069598,-0.3042965676632573,0.9995973249337742,1.091855560318348,0.80906223186477,0.0034450936325528796,1.091855560318348,3.3827659367671066,3.3827659367671066,-0.003947727919092675,32.0,32,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,raw_miscalibrated,64,64,64,0,-3.0605453478644824,3.0605453478644824,-1.339542124587583,1.2499396658952318e-07,-1.339542124587583,-1.3544223968248743,-1.3922610293484607,-1.3165837643012879,0.014880272237291381,-1.3695993360959284,1.0,1.1014560602991985,0.8102476916091363,0.14597069597069598,-0.3042965676632573,0.9999997590728689,1.0870065546245409,0.8150600861022886,0.002615819452183786,1.0870065546245409,3.408068578804614,3.408068578804614,0.0003700997215152213,64.0,64,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,raw_miscalibrated,128,128,128,0,-3.078232307934186,3.078232307934186,-1.3296461364097794,2.311694740399622e-14,-1.3296461364097794,-1.3300860130865024,-1.3615148794116654,-1.2986571467613395,0.0004398766767230722,-1.3695993360959284,1.0,1.1014560602991985,0.8102476916091363,0.14597069597069598,-0.3042965676632573,0.9999999999997758,1.0824404295225107,0.8184254942854956,0.0020959953125156217,1.0824404295225107,3.4220540503658294,3.4220540503658294,0.0001546248152781808,128.0,128,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,raw_miscalibrated,256,256,256,0,-3.0927516931157717,3.0927516931157717,-1.3289806289770216,8.825576723630273e-28,-1.3289806289770216,-1.3268686821314088,-1.350390225956144,-1.3033471383066737,0.0021119468456127777,-1.3695993360959284,1.0,1.1014560602991985,0.8102476916091363,0.14597069597069598,-0.3042965676632573,1.0,1.0830104462413472,0.8215244470101521,0.0015923692825383813,1.0830104462413472,3.43666068994176,3.43666068994176,5.199276818419751e-06,256.0,256,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,raw_miscalibrated,512,512,512,0,-3.1051404499435966,3.1051404499435966,-1.3223089808096562,1.3307131826694667e-54,-1.3223089808096562,-1.3293063536102816,-1.3492009355429975,-1.3094117716775657,0.006997372800625401,-1.3695993360959284,1.0,1.1014560602991985,0.8102476916091363,0.14597069597069598,-0.3042965676632573,1.0,1.0803240840491268,0.8255875410821014,0.0010894052612002035,1.0803240840491268,3.439525784122836,3.439525784122836,2.6061125653771208e-05,512.0,512,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,shortcut,1,1,1,0,-1.6680457171370124,1.6680457171370124,0.7292854658015284,0.61328125,0.7292854658015284,0.8484470026262936,0.6356446143139254,1.0612493909386618,0.11916153682476516,0.7292854658015283,0.2392578125,0.23890871045211476,0.38349007576298877,-0.32181887472283816,-0.32181887472283816,0.2392578125,0.23890871045211476,0.38349007576298877,0.24425271443890334,0.23890871045211476,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,1.0,1,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,shortcut,2,2,2,0,-2.127639132440159,2.127639132440159,0.3759827318495099,0.5183811187744141,0.3759827318495099,0.4451597889148421,0.1654916600713316,0.7248279177583525,0.06917705706533217,0.28216173384246535,0.45703125,0.4658216332530704,0.4417200578414077,-0.7757080879996796,-0.32181887472283816,0.4056253433227539,0.41737736332286485,0.4317823411397545,0.10742244193787963,0.41737736332286485,1.003236621126057,1.003236621126057,-0.3533027339520185,2.0,2,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,shortcut,4,4,4,0,-2.567004759469138,2.567004759469138,-0.26376179269313155,0.31996989257277164,-0.26376179269313155,-0.40556087535716545,-0.6776254491410347,-0.13349630157329623,0.1417990826640339,-0.9421701193789427,0.88671875,0.9013780454287431,0.7062878398983813,-0.6643403810940719,-0.32181887472283816,0.6396779936158055,0.6664137262133458,0.5608516384455957,0.04288760549177204,0.6664137262133458,1.9926248577418204,1.9926248577418204,-0.3198722622713207,4.0,4,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,shortcut,8,8,8,0,-2.937987183215232,2.937987183215232,-0.9360488932028384,0.11731864986548683,-0.9360488932028384,-0.8272126018542396,-1.0489162189704986,-0.6055089847379805,0.10883629134859873,-1.3867063559005959,1.0,1.10661607650203,0.8001956406364337,-0.007090047610327779,-0.32181887472283816,0.8671902851737696,0.9215884423151363,0.7062622789908417,0.014001133016900244,0.9215884423151363,2.8214561842079595,2.8214561842079595,-0.16807177512742671,8.0,8,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
0,shortcut,16,16,16,0,-3.154006771899777,3.154006771899777,-1.303842264982034,0.015547539436612575,-1.303842264982034,-1.3000896345549262,-1.3932638283210845,-1.206915440788768,0.003752630427107828,-1.387249311900622,1.0,1.1117125915086699,0.8140233597657262,0.11053113553113553,-0.32181887472283816,0.9818030529841983,1.0698315254735216,0.7909469985743345,0.005457773221233335,1.0698315254735216,3.278142131596023,3.278142131596023,-0.04597417147239946,16.0,16,0.0,0.0,0,0,0,0,collect_pilot_labels,contact_push
