seed,model,N,requested_N,gate_selected_N,conservative_high_N_gate,selected_energy,selected_score,selected_real_utility,success_rate,exact_expected_utility,mc_mean_utility,mc_ci_low,mc_ci_high,exact_law_abs_error,low_energy_tail_real_utility,low_energy_tail_invalid_rate,low_energy_tail_contact_failure_rate,low_energy_tail_support_distance,tail_rank_correlation,energy_utility_rank_correlation,invalid_action_rate,contact_failure_rate,support_distance,jerk_smoothness_penalty,contact_feasibility_penalty,oracle_minus_energy_gap,high_n_regret,marginal_utility_per_added_candidate,compute_latency_proxy,energy_evaluations,repair_recovery_ratio,repair_recovery_ratio_reported,recovery_ge_95,utility_not_degraded,tail_rank_improved,support_distance_reduced,deployment_gate,task,is_repair_model,source_repair_model
0,raw_ebm,1,1,1,0,-1.7075480266482201,1.7075480266482201,0.71872372322257,0.6204427083333335,0.71872372322257,0.7555740508449214,0.47964038444065626,1.0315077172491864,0.0368503276223513,0.7187237232225709,0.24869791666666666,0.2453877736402854,0.38864300688403547,-0.3329233646862728,-0.3329233646862728,0.24869791666666682,0.24538777364028563,0.3886430068840355,0.22301446711593312,0.24538777364028563,8.881784197001252e-16,8.881784197001252e-16,-8.881784197001252e-16,1.0,1,1.0,1.0,1,1,1,1,collect_pilot_labels,contact_push,0,
0,raw_ebm,2,2,2,0,-2.1403522502512846,2.1403522502512846,0.35329723033528543,0.52312003241645,0.35329723033528543,0.378387940935563,0.082137864444007,0.6746380174271189,0.025090710600277566,0.24629687336191908,0.4713541666666667,0.4810526945423912,0.45098453018558643,-0.7836795159310505,-0.3329233646862728,0.41915554470486127,0.42796486806603923,0.43699960163807106,0.09283781893539243,0.42796486806603923,1.020374149806373,1.020374149806373,-0.3654264928872846,2.0,2,0.0,0.0,0,1,1,1,collect_pilot_labels,contact_push,0,
0,raw_ebm,4,4,4,0,-2.5174652889114544,2.5174652889114544,-0.2994864188794506,0.3154841381982817,-0.2994864188794506,-0.49225912516332704,-0.7764745419119632,-0.20804370841469083,0.19277270628387644,-1.0270325261491213,0.9166666666666666,0.9294980433452764,0.7265717317255757,-0.5623821674409142,-0.3329233646862728,0.6550617429210783,0.6800660772608254,0.5698675762052415,0.03251704745085434,0.6800660772608254,2.0247297929325487,2.0247297929325487,-0.32639182460736804,4.0,4,0.0,0.0,0,1,1,1,collect_pilot_labels,contact_push,0,
0,raw_ebm,8,8,8,0,-2.8097443302462652,2.8097443302462652,-0.9619611828642285,0.11018692028491564,-0.9619611828642285,-1.0586434780179197,-1.2707856308803631,-0.8465013251554762,0.0966822951536912,-1.364627694104481,1.0,1.0946503243554253,0.7970604573484453,0.00430139977755473,-0.3329233646862728,0.8782037249304648,0.9302995821225488,0.7129784197446822,0.010164997812312762,0.9302995821225488,2.839917966715653,2.839917966715653,-0.16561869099619447,8.0,8,0.0,0.0,0,1,1,1,collect_pilot_labels,contact_push,0,
0,raw_ebm,16,16,16,0,-2.971192813022106,2.971192813022106,-1.3031745450565562,0.01354830163973255,-1.3031745450565562,-1.3340935571126518,-1.3869061963616565,-1.281280917863647,0.030919012056095596,-1.3604128692837187,1.0,1.0963376822852477,0.8109649275384565,0.0016549104720564296,-0.3329233646862728,0.9845703070063486,1.0679887846368186,0.7909873958488176,0.004858100334590948,1.0679887846368186,3.266076449381497,3.266076449381497,-0.04265167027404096,16.0,16,0.0,0.0,0,1,1,1,collect_pilot_labels,contact_push,0,
0,raw_ebm,32,32,32,0,-3.0335254017474718,3.0335254017474718,-1.3606869355458406,0.0002141893777321414,-1.3606869355458406,-1.332408621928981,-1.3765434249527562,-1.2882738189052059,0.02827831361685962,-1.3537730299370163,1.0,1.09462615751985,0.8163177447928216,-0.01936813186813187,-0.3329233646862728,0.9997437731410488,1.0968947309889243,0.8116328942684395,0.0034577847316039027,1.0968947309889243,3.3809103624902273,3.3809103624902273,-0.0035945244055802794,32.0,32,0.0,0.0,0,1,1,1,collect_pilot_labels,contact_push,0,
0,raw_ebm,64,64,64,0,-3.061996221206433,3.061996221206433,-1.3558448619613463,5.954268976016548e-08,-1.3558448619613463,-1.3263040568133468,-1.3653907367934768,-1.287217376833217,0.029540805147999505,-1.3537730299370163,1.0,1.09462615751985,0.8163177447928216,-0.01936813186813187,-0.3329233646862728,0.9999999246526452,1.0963149999998165,0.8184953569272626,0.0027031828613232173,1.0963149999998165,3.4167108519011613,3.4167108519011613,0.00015131479951544652,64.0,64,0.0,0.0,0,1,1,1,collect_pilot_labels,contact_push,0,
0,raw_ebm,128,128,128,0,-3.0807065359728614,3.0807065359728614,-1.347629657544822,5.674825003960037e-15,-1.347629657544822,-1.3607773576177622,-1.4036842231756872,-1.3178704920598372,0.013147700072940305,-1.3537730299370163,1.0,1.09462615751985,0.8163177447928216,-0.01936813186813187,-0.3329233646862728,0.9999999999999925,1.0928725138796045,0.8216471899370832,0.0021734098857548985,1.0928725138796045,3.4355643580359745,3.4355643580359745,0.00012836256900819465,128.0,128,0.0,0.0,0,1,1,1,collect_pilot_labels,contact_push,0,
0,raw_ebm,256,256,256,0,-3.0953696551748564,3.0953696551748564,-1.3434491727081421,7.121710300697477e-29,-1.3434491727081421,-1.3422631475046145,-1.3729050433346195,-1.3116212516746095,0.0011860252035276186,-1.3537730299370163,1.0,1.09462615751985,0.8163177447928216,-0.01936813186813187,-0.3329233646862728,1.0,1.0911635522483123,0.8226278800953943,0.0017518606439736223,1.0911635522483123,3.447672892527318,3.447672892527318,3.266003778656067e-05,256.0,256,0.0,0.0,0,1,1,1,collect_pilot_labels,contact_push,0,
0,raw_ebm,512,512,512,0,-3.108114303339935,3.108114303339935,-1.3623069750804029,1.535299682562297e-56,-1.3623069750804029,-1.3570826905880564,-1.3857942194247848,-1.328371161751328,0.005224284492346465,-1.3537730299370163,1.0,1.09462615751985,0.8163177447928216,-0.01936813186813187,-0.3329233646862728,1.0,1.1018720902627126,0.8231694327129728,0.001663910868530305,1.1018720902627126,3.4763352798231795,3.4763352798231795,-7.366329051664358e-05,512.0,512,0.0,0.0,0,1,1,1,collect_pilot_labels,contact_push,0,
0,calibrated,1,1,1,0,-0.716034583404153,0.716034583404153,0.7187237232225706,0.6204427083333333,0.7187237232225706,0.7555740508449214,0.47964038444065626,1.0315077172491864,0.03685032762235074,0.7187237232225709,0.24869791666666666,0.2453877736402854,0.38864300688403547,0.9651807597714571,0.9651807597714571,0.24869791666666669,0.2453877736402853,0.38864300688403586,0.2230144671159322,0.2453877736402853,3.3306690738754696e-16,3.3306690738754696e-16,-3.3306690738754696e-16,1.0,1,1.0,1.0,1,1,1,1,stop_early,contact_push,1,
0,calibrated,2,2,2,0,-1.3324155796809565,1.3324155796809565,1.3618008083977051,0.8517468770345051,1.3618008083977051,1.364804436824912,1.2229403008938207,1.5066685727560032,0.003003628427206806,1.6485861931789956,0.0,0.0015224614955739464,0.16145309032486133,0.8351105437563472,0.9651807597714571,0.06402333577473958,0.05693372542403154,0.2382069132210573,0.2051013105127784,0.05693372542403154,0.01187057174395334,0.01187057174395334,0.6430770851751345,2.0,2,0.9883664519076596,0.9883664519076596,1,1,1,1,stop_early,contact_push,1,
0,calibrated,4,4,4,0,-1.6197343002074782,1.6197343002074782,1.7000454503587639,0.9754230200633174,1.7000454503587639,1.6854087635523967,1.6215335251697411,1.7492840019350522,0.014636686806367205,1.8298024294612596,0.0,0.00067821570860686,0.10782461211666446,0.6001686955342308,0.9651807597714571,0.004677907698485925,0.004887268783887321,0.14459074864223206,0.16376927645155645,0.004887268783887321,0.025197923694334268,0.025197923694334268,0.16912232098052937,4.0,4,0.9875549202751452,0.9875549202751452,1,1,1,1,stop_early,contact_push,1,
0,calibrated,8,8,8,0,-1.7242222907716334,1.7242222907716334,1.8413433723373478,0.9991011319367435,1.8413433723373478,1.8614260719916846,1.826684383552528,1.8961677604308413,0.020082699654336844,1.9018875156294197,0.0,0.0001670222181384525,0.07856513926834853,0.4245703686623444,0.9651807597714571,3.945067693662508e-05,0.0006121237622652052,0.10026924566409415,0.14375896205018165,0.0006121237622652052,0.03661341151407704,0.03661341151407704,0.03532448049464598,8.0,8,0.9871075812952371,0.9871075812952371,1,1,1,1,stop_early,contact_push,1,
0,calibrated,16,16,16,0,-1.783757646074605,1.783757646074605,1.9108483239203675,0.9999976518429601,1.9108483239203675,1.9269082163830937,1.898814413088202,1.9550020196779854,0.01605989246272621,1.9402669187583073,0.0,0.0001349406600142056,0.060554793209707435,0.3129408572978839,0.9651807597714571,8.583100555718385e-09,0.00024284906268074984,0.07455813237136234,0.13184030239926275,0.00024284906268074984,0.052053580404573196,0.052053580404573196,0.008688118947877466,16.0,16,0.9840623508937059,0.9840623508937059,1,1,1,1,stop_early,contact_push,1,
0,calibrated,32,32,32,0,-1.8259897822133455,1.8259897822133455,1.9503107019425996,0.9999999999645323,1.9503107019425996,1.9567724321328641,1.9293809755216111,1.984163888744117,0.006461730190264525,1.9699169507947272,0.0,0.00012010579235903975,0.05082758384036394,0.11282051282051282,0.9651807597714571,7.118278933137309e-16,0.00013983870824047797,0.057321397438057406,0.1250605594059513,0.00013983870824047797,0.06991272500178702,0.06991272500178702,0.0024663986263895044,32.0,32,0.9793213313853456,0.9793213313853456,1,1,1,1,stop_early,contact_push,1,
0,calibrated,64,64,64,0,-1.8565969306383494,1.8565969306383494,1.9750481773595556,1.0,1.9750481773595556,1.9734880341439016,1.947415893922693,1.9995601743651101,0.0015601432156540085,1.9699169507947272,0.0,0.00012010579235903975,0.05082758384036394,0.11282051282051282,0.9651807597714571,3.988090691017909e-30,0.00012434286627691733,0.045490408182537086,0.12740259188083536,0.00012434286627691733,0.08581781258025956,0.08581781258025956,0.0007730461067798761,64.0,64,0.9748829162606757,0.9748829162606757,1,1,1,1,stop_early,contact_push,1,
0,calibrated,128,128,128,0,-1.8794264273785923,1.8794264273785923,1.9935756589059332,1.0,1.9935756589059332,2.0004820449694156,1.9763138261169013,2.02465026382193,0.006906386063482373,1.9699169507947272,0.0,0.00012010579235903975,0.05082758384036394,0.11282051282051282,0.9651807597714571,9.081177884021514e-59,0.00012244766007023429,0.03720248068341954,0.13238542349434207,0.00012244766007023429,0.09435904158521957,0.09435904158521957,0.00028949189916215035,128.0,128,0.9725346313584525,0.9725346313584525,1,1,1,1,stop_early,contact_push,1,
0,calibrated,256,256,256,0,-1.8980333134743395,1.8980333134743395,2.0184255175437498,1.0,2.0184255175437498,2.029056013548286,2.0040159769139487,2.054096050182623,0.010630496004536027,1.9699169507947272,0.0,0.00012010579235903975,0.05082758384036394,0.11282051282051282,0.9651807597714571,3.31422520660851e-116,0.00012116144060641714,0.030770594077537607,0.13477665024691118,0.00012116144060641714,0.08579820227542623,0.08579820227542623,0.0001941395206079416,256.0,256,0.9751141697748095,0.9751141697748095,1,1,1,1,stop_early,contact_push,1,
0,calibrated,512,512,512,0,-1.9130821241235842,1.9130821241235842,2.0554308629612645,1.0,2.0554308629612645,2.056517795809294,2.034127003600557,2.078908588018031,0.0010869328480294094,1.9699169507947272,0.0,0.00012010579235903975,0.05082758384036394,0.11282051282051282,0.9651807597714571,2.8141551471353905e-231,0.00011659799700293576,0.025269911165294638,0.13839203892961588,0.00011659799700293576,0.05859744178151205,0.05859744178151205,0.00014455213053716706,512.0,512,0.9831439038341284,0.9831439038341284,1,1,1,1,stop_early,contact_push,1,
0,value_shaped,1,1,1,0,-1.0105583512263174,1.0105583512263174,0.718723723222571,0.6204427083333329,0.718723723222571,0.7555740508449214,0.47964038444065626,1.0315077172491864,0.0368503276223503,0.7187237232225709,0.24869791666666666,0.2453877736402854,0.38864300688403547,0.5451417955363784,0.5451417955363784,0.24869791666666685,0.24538777364028547,0.38864300688403597,0.22301446711593298,0.24538777364028547,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,1.0,1,1.0,1.0,1,1,1,1,stop_early,contact_push,1,
0,value_shaped,2,2,2,0,-1.3632055994839785,1.3632055994839785,1.036659458037014,0.7507862514919696,1.036659458037014,0.9704558768531797,0.7272926902880709,1.2136190634182884,0.0662035811838344,1.2701028145349402,0.125,0.11214696270157155,0.23811854234085172,0.4091961698679095,0.5451417955363784,0.18948618570963557,0.18538695075512532,0.29355601965521033,0.10097963628720684,0.18538695075512532,0.33701192210464437,0.33701192210464437,0.31793573481444304,2.0,2,0.6697173069617689,0.6697173069617689,0,1,1,1,stop_early,contact_push,1,
0,value_shaped,4,4,4,0,-1.6036809197224398,1.6036809197224398,1.3902084877474454,0.8707464812012646,1.3902084877474454,1.4678593147063714,1.3236548737242473,1.6120637556884956,0.077650826958926,1.6351639708335366,0.005208333333333333,0.01042058841813562,0.14846465589775665,0.1625209809772473,0.5451417955363784,0.0856420249964922,0.08275079177213061,0.2067204582267761,0.06546213589541684,0.08275079177213061,0.3350348863056527,0.3350348863056527,0.17677451485521567,4.0,4,0.8345285936547613,0.8345285936547613,0,1,1,1,stop_early,contact_push,1,
0,value_shaped,8,8,8,0,-1.7910015591911514,1.7910015591911514,1.61064502984276,0.9449450940981312,1.61064502984276,1.6644457287677614,1.5659038299869728,1.76298762754855,0.0538006989250015,1.6818659912080463,0.0,0.00997550926369433,0.1307957462400384,0.05735256218972954,0.5451417955363784,0.01917030686040842,0.023373696844353004,0.15048522233406594,0.040528447566298864,0.023373696844353004,0.2673117540086649,0.2673117540086649,0.05510913552382862,8.0,8,0.9058734241123841,0.9058734241123841,0,1,1,1,stop_early,contact_push,1,
0,value_shaped,16,16,16,0,-1.9325861711796333,1.9325861711796333,1.6877779287773982,0.9697261873150347,1.6877779287773982,1.7191760254513049,1.647408596257003,1.7909434546456067,0.031398096673906695,1.7010081181607235,0.0,0.00554976126605847,0.11776026570242466,0.07091698317959848,0.5451417955363784,0.0014497122541696252,0.00888835535596013,0.12504637595435592,0.023906004049452985,0.00888835535596013,0.27512397554754253,0.27512397554754253,0.009641612366829783,16.0,16,0.9157631550236237,0.9157631550236237,0,1,1,1,stop_early,contact_push,1,
0,value_shaped,32,32,32,0,-2.036458863869455,2.036458863869455,1.7146659555113672,0.9796653389169971,1.7146659555113672,1.7328722134797956,1.6784781467349945,1.7872662802245967,0.01820625796842834,1.7066933229661432,0.0,0.00520418173461209,0.10947638951875413,0.10842490842490843,0.5451417955363784,1.5616397311665167e-05,0.007189869224084327,0.10986007727905539,0.016056819548171897,0.007189869224084327,0.30555747143301937,0.30555747143301937,0.0016805016708730663,32.0,32,0.9096227232691378,0.9096227232691378,0,1,1,1,stop_early,contact_push,1,
0,value_shaped,64,64,64,0,-2.1145558938778444,2.1145558938778444,1.7391427867818565,0.9900682376451344,1.7391427867818565,1.7316731477502316,1.6733739413570314,1.7899723541434318,0.007469639031624897,1.7066933229661432,0.0,0.00520418173461209,0.10947638951875413,0.10842490842490843,0.5451417955363784,2.6945802540449633e-09,0.007657821055566462,0.09521649020093509,0.011348634242462161,0.007657821055566462,0.32172320315795866,0.32172320315795866,0.0007649009772027898,64.0,64,0.9058383289944064,0.9058383289944064,0,1,1,1,stop_early,contact_push,1,
0,value_shaped,128,128,128,0,-2.1752479654249632,2.1752479654249632,1.7636542210620751,0.9978001645087213,1.7636542210620751,1.7904140783487363,1.7476631703310945,1.8331649863663781,0.026759857286661193,1.7066933229661432,0.0,0.00520418173461209,0.10947638951875413,0.10842490842490843,0.5451417955363784,7.680863942136871e-17,0.008880968730992204,0.08076531075040602,0.008162626964996002,0.008880968730992204,0.3242804794290777,0.3242804794290777,0.000382991160628416,128.0,128,0.9056107103129745,0.9056107103129745,0,1,1,1,stop_early,contact_push,1,
