seed,model,N,requested_N,gate_selected_N,conservative_high_N_gate,selected_energy,selected_score,selected_real_utility,success_rate,exact_expected_utility,mc_mean_utility,mc_ci_low,mc_ci_high,exact_law_abs_error,low_energy_tail_real_utility,low_energy_tail_invalid_rate,low_energy_tail_contact_failure_rate,low_energy_tail_support_distance,tail_rank_correlation,energy_utility_rank_correlation,invalid_action_rate,contact_failure_rate,support_distance,jerk_smoothness_penalty,contact_feasibility_penalty,oracle_minus_energy_gap,high_n_regret,marginal_utility_per_added_candidate,compute_latency_proxy,energy_evaluations,repair_recovery_ratio,repair_recovery_ratio_reported,recovery_ge_95,utility_not_degraded,tail_rank_improved,support_distance_reduced,deployment_gate,task
0,tail_aligned_ebm,1,1,1,0,-0.35134819562784053,0.35134819562784053,0.3500965846329514,0.40429687499999933,0.3500965846329514,0.2584885313004829,0.12701726748234152,0.3899597951186242,0.09160805333246852,0.3500965846329511,0.2265625,0.1894274233392748,0.4612356778957761,0.9945704483489771,0.9945704483489771,0.2265625000000001,0.1894274233392747,0.46123567789577613,0.19462866170441984,0.1894274233392747,-2.7755575615628914e-16,-2.7755575615628914e-16,2.7755575615628914e-16,1.0,1,0.0,0.0,0,0,0,0,stop_early,multimodal
0,tail_aligned_ebm,2,2,2,0,-0.9168488160698066,0.9168488160698066,0.9083063096587645,0.6424488491482196,0.9083063096587645,0.8727063342459982,0.7864811617205726,0.9589315067714238,0.03559997541276627,1.1612466875158,0.005208333333333333,0.0021876099717716333,0.1904797916394728,0.969786725212479,0.9945704483489771,0.05679829915364606,0.04118481114195881,0.2824540327645596,0.1729528754568874,0.04118481114195881,0.0021130456846141232,0.0021130456846141232,0.5582097250258131,2.0,2,0.0,0.0,0,0,0,0,stop_early,multimodal
0,tail_aligned_ebm,4,4,4,0,-1.26998463692197,1.26998463692197,1.2517723593934724,0.8664324467785771,1.2517723593934724,1.2548739079667752,1.2083749785781797,1.3013728373553708,0.0031015485733028036,1.4143530545909215,0.0078125,0.002415907187000424,0.1250017143307328,0.880061925672239,0.9945704483489771,0.01068580633296708,0.004328122075651494,0.17012540292487804,0.13729129251704322,0.004328122075651494,0.005181084955476756,0.005181084955476756,0.17173302486735398,4.0,4,0.0,0.0,0,0,0,0,stop_early,multimodal
0,tail_aligned_ebm,8,8,8,0,-1.4672896864764888,1.4672896864764888,1.4356033270718564,0.9731688746708318,1.4356033270718564,1.4455114103347273,1.4212065079068632,1.4698163127625914,0.009908083262870848,1.5336067987862325,0.015625,0.002526004421644778,0.08939779481759884,0.6342708135528851,0.9945704483489771,0.009831742049224476,0.0023287675232910423,0.11684954523330211,0.11689476010633652,0.0023287675232910423,0.010384064766121304,0.010384064766121304,0.04595774191959601,8.0,8,0.0,0.0,0,0,0,0,stop_early,multimodal
0,tail_aligned_ebm,16,16,16,0,-1.5837802997865214,1.5837802997865214,1.5339473992671813,0.9881533979594908,1.5339473992671813,1.513075866800663,1.497726710212209,1.528425023389117,0.020871532466518294,1.5794463081716703,0.010416666666666666,0.0021901385916876476,0.07223637398572248,0.45115301139446556,0.9945704483489771,0.011462370928201158,0.002142302919171196,0.08772173870992747,0.09838611038913764,0.002142302919171196,0.01834231075288617,0.01834231075288617,0.012293009024415602,16.0,16,0.0,0.0,0,0,0,0,stop_early,multimodal
0,tail_aligned_ebm,32,32,32,0,-1.6559041174854512,1.6559041174854512,1.5833249524000443,0.9899700088264303,1.5833249524000443,1.579926784094896,1.5700242558710593,1.5898293123187328,0.0033981683051482747,1.5928773402593879,0.015625,0.0012222290327620993,0.06947520014554795,0.4426282051282051,0.9945704483489771,0.010029569983068027,0.001566167190469884,0.07110834281902198,0.08023910365950065,0.001566167190469884,0.0275687065988115,0.0275687065988115,0.003086097070803942,32.0,32,0.0,0.0,0,0,0,0,stop_early,multimodal
0,tail_aligned_ebm,64,64,64,0,-1.7066452911933467,1.7066452911933467,1.6098377638722292,0.9940258142803221,1.6098377638722292,1.6023883817729907,1.5944588618372382,1.6103179017087432,0.007449382099238511,1.5928773402593879,0.015625,0.0012222290327620993,0.06947520014554795,0.4426282051282051,0.9945704483489771,0.005974185717881688,0.0008800582825902643,0.06039498504351544,0.06739866455623053,0.0008800582825902643,0.03378886411310411,0.03378886411310411,0.0008285253585057772,64.0,64,0.0,0.0,0,0,0,0,stop_early,multimodal
0,tail_aligned_ebm,128,128,128,0,-1.7498782830174893,1.7498782830174893,1.6285253494879872,0.9984557816090401,1.6285253494879872,1.6283901396578848,1.6217034826762695,1.6350767966395001,0.00013520983010240073,1.5928773402593879,0.015625,0.0012222290327620993,0.06947520014554795,0.4426282051282051,0.9945704483489771,0.0015442183909599302,0.0003536714070754462,0.050943935538401035,0.06235291953676804,0.0003536714070754462,0.03491444111295827,0.03491444111295827,0.00029199352524621885,128.0,128,0.0,0.0,0,0,0,0,stop_early,multimodal
0,tail_aligned_ebm,256,256,256,0,-1.791501096242885,1.791501096242885,1.639606838943112,0.9999445920930844,1.639606838943112,1.6396318963598473,1.6347082920108487,1.644555500708846,2.5057416735307925e-05,1.5928773402593879,0.015625,0.0012222290327620993,0.06947520014554795,0.4426282051282051,0.9945704483489771,5.5407906915530135e-05,9.107608427750871e-05,0.04407931461560964,0.06317114915951429,9.107608427750871e-05,0.03656864089716372,0.03656864089716372,8.657413636816227e-05,256.0,256,0.0,0.0,0,0,0,0,stop_early,multimodal
0,tail_aligned_ebm,512,512,512,0,-1.8333795715493557,1.8333795715493557,1.6405248615695909,0.9999999642109143,1.6405248615695909,1.640840706139646,1.637041499840591,1.6446399124387008,0.0003158445700550683,1.5928773402593879,0.015625,0.0012222290327620993,0.06947520014554795,0.4426282051282051,0.9945704483489771,3.578908564731502e-08,4.146503227783078e-05,0.04229772103541539,0.06553500294354837,4.146503227783078e-05,0.043171221579191066,0.043171221579191066,3.5860258846831528e-06,512.0,512,0.0,0.0,0,0,0,0,stop_early,multimodal
