model,N,num_seeds,selected_energy,selected_energy_ci_low,selected_energy_ci_high,selected_score,selected_score_ci_low,selected_score_ci_high,selected_real_utility,selected_real_utility_ci_low,selected_real_utility_ci_high,success_rate,success_rate_ci_low,success_rate_ci_high,exact_law_abs_error,exact_law_abs_error_ci_low,exact_law_abs_error_ci_high,low_energy_tail_real_utility,low_energy_tail_real_utility_ci_low,low_energy_tail_real_utility_ci_high,low_energy_tail_invalid_rate,low_energy_tail_invalid_rate_ci_low,low_energy_tail_invalid_rate_ci_high,low_energy_tail_contact_failure_rate,low_energy_tail_contact_failure_rate_ci_low,low_energy_tail_contact_failure_rate_ci_high,low_energy_tail_support_distance,low_energy_tail_support_distance_ci_low,low_energy_tail_support_distance_ci_high,tail_rank_correlation,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,energy_utility_rank_correlation,energy_utility_rank_correlation_ci_low,energy_utility_rank_correlation_ci_high,invalid_action_rate,invalid_action_rate_ci_low,invalid_action_rate_ci_high,contact_failure_rate,contact_failure_rate_ci_low,contact_failure_rate_ci_high,support_distance,support_distance_ci_low,support_distance_ci_high,jerk_smoothness_penalty,jerk_smoothness_penalty_ci_low,jerk_smoothness_penalty_ci_high,contact_feasibility_penalty,contact_feasibility_penalty_ci_low,contact_feasibility_penalty_ci_high,oracle_minus_energy_gap,oracle_minus_energy_gap_ci_low,oracle_minus_energy_gap_ci_high,high_n_regret,high_n_regret_ci_low,high_n_regret_ci_high,marginal_utility_per_added_candidate,marginal_utility_per_added_candidate_ci_low,marginal_utility_per_added_candidate_ci_high,compute_latency_proxy,compute_latency_proxy_ci_low,compute_latency_proxy_ci_high,energy_evaluations,energy_evaluations_ci_low,energy_evaluations_ci_high,requested_N,requested_N_ci_low,requested_N_ci_high,gate_selected_N,gate_selected_N_ci_low,gate_selected_N_ci_high,conservative_high_N_gate,conservative_high_N_gate_ci_low,conservative_high_N_gate_ci_high,repair_recovery_ratio,repair_recovery_ratio_ci_low,repair_recovery_ratio_ci_high,repair_recovery_ratio_reported,repair_recovery_ratio_reported_ci_low,repair_recovery_ratio_reported_ci_high,recovery_ge_95,recovery_ge_95_ci_low,recovery_ge_95_ci_high,utility_not_degraded,utility_not_degraded_ci_low,utility_not_degraded_ci_high,tail_rank_improved,tail_rank_improved_ci_low,tail_rank_improved_ci_high,support_distance_reduced,support_distance_reduced_ci_low,support_distance_reduced_ci_high,deployment_gate
raw_shortcut_ebm,1,5,-1.8449617165425192,-1.861043579158368,-1.8288798539266704,1.8449617165425192,1.8288798539266704,1.861043579158368,0.35948651713237434,0.3343643217528036,0.38460871251194506,0.40989583333333324,0.3986434898274227,0.42114817683924377,0.03757921523688236,0.007927403449210065,0.06723102702455466,0.3594865171323749,0.3343643217528046,0.38460871251194517,0.226171875,0.22120349898769448,0.2311402510123055,0.18830598116016578,0.18301431603443843,0.19359764628589313,0.45392751422795036,0.4457552450892474,0.4620997833666533,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,0.2261718750000002,0.2212034989876945,0.23114025101230587,0.18830598116016595,0.18301431603443852,0.19359764628589338,0.45392751422795063,0.4457552450892475,0.46209978336665375,0.19025899850797848,0.18483557696970654,0.19568242004625042,0.18830598116016595,0.18301431603443852,0.19359764628589338,5.551115123125783e-16,-6.32430460718664e-17,1.173466070697023e-15,5.551115123125783e-16,-6.32430460718664e-17,1.173466070697023e-15,-5.551115123125783e-16,-1.1470576088328568e-15,3.6834584207700363e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
raw_shortcut_ebm,2,5,-2.2021844747015384,-2.2156747554522056,-2.1886941939508713,2.2021844747015384,2.1886941939508713,2.2156747554522056,0.1591376822759684,0.12972513975073807,0.1885502248011987,0.43336707221137133,0.42072344904764397,0.4460106953750987,0.06253643726595096,0.017029925754986214,0.1080429487769157,0.13972130773012245,0.10803216773310456,0.17141044772714034,0.4307291666666666,0.4215487585241495,0.4399095748091837,0.3671952748912644,0.3572216268360844,0.37716892294644444,0.5050037322280414,0.4957802531676731,0.5142272112884098,-0.7325054348931799,-0.7461364493296564,-0.7188744204567034,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,0.38588570488823815,0.37843432522532683,0.39333708455114946,0.3307237714025198,0.32239521818348527,0.3390523246215543,0.495704404032099,0.4872885434704097,0.5041202645937883,0.08039947650420579,0.07828506315719161,0.08251388985121996,0.3307237714025198,0.32239521818348527,0.3390523246215543,0.7611833812458879,0.7490522416543498,0.773314520837426,0.7611833812458879,0.7490522416543498,0.773314520837426,-0.20034883485640598,-0.20817802171246566,-0.1925196480003463,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
raw_shortcut_ebm,4,5,-2.4845504211512166,-2.496957346733214,-2.4721434955692194,2.4845504211512166,2.4721434955692194,2.496957346733214,-0.3513527790693252,-0.38443198354557895,-0.3182735745930715,0.3102372694114526,0.2982151661935884,0.32225937262931675,0.07737424449718086,0.0314530442488337,0.12329544474552802,-0.8774894017664213,-0.9475439740749393,-0.8074348294579033,0.8338541666666666,0.8104973750731779,0.8572109582601553,0.7156884349480073,0.6931917660057223,0.7381851038902922,0.8004204634276064,0.7801954933632712,0.8206454334919416,-0.8307311552677088,-0.848178456284092,-0.8132838542513255,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,0.6144579855152079,0.6046598623942754,0.6242561086361404,0.5365741292250092,0.52538526326259,0.5477629951874284,0.6435887454152587,0.6341735485135116,0.6530039423170058,0.03237469739541989,0.030405432509879867,0.03434396228095992,0.5365741292250092,0.52538526326259,0.5477629951874284,1.6187706433511095,1.5943834173535312,1.643157869348688,1.6187706433511095,1.5943834173535312,1.643157869348688,-0.2552452306726468,-0.25940661750383054,-0.2510838438414631,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
raw_shortcut_ebm,8,5,-2.7056876128071465,-2.7158189455903883,-2.695556280023905,2.7056876128071465,2.695556280023905,2.7158189455903883,-0.9621994490499052,-0.9907337599212948,-0.9336651381785156,0.12571349924844366,0.11738165334280376,0.13404534515408356,0.057698199423932464,0.018607089657623574,0.09678930919024135,-1.401482785105442,-1.4136990562342278,-1.3892665139766565,1.0,1.0,1.0,0.9212137508903524,0.914581400030392,0.9278461017503128,0.9327438267290198,0.9291883264775954,0.9362993269804442,-0.4661961180587581,-0.5215974859752596,-0.41079475014225664,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,0.8467695787943976,0.8386239785302881,0.8549151790585071,0.7586321712174817,0.7479987031892823,0.7692656392456811,0.8158922446314232,0.8080109943545843,0.823773494908262,0.01334984067766345,0.012306861064588635,0.014392820290738264,0.7586321712174817,0.7479987031892823,0.7692656392456811,2.4160541724504485,2.390804719569134,2.441303625331763,2.4160541724504485,2.390804719569134,2.441303625331763,-0.152711667495145,-0.1544053314296877,-0.1510180035606023,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
raw_shortcut_ebm,16,5,-2.8455429886954766,-2.8519457003385713,-2.839140277052382,2.8455429886954766,2.839140277052382,2.8519457003385713,-1.349109291824117,-1.3621080300204227,-1.3361105536278113,0.019177875287481896,0.016665243077130104,0.02169050749783369,0.016176719241951076,0.005248632343716735,0.027104806140185417,-1.4684045383370887,-1.4781817678755833,-1.4586273087985941,1.0,1.0,1.0,0.9586207688191276,0.953874790849464,0.9633667467887912,0.9496007876145841,0.9450280346935861,0.9541735405355821,-0.26021161150298433,-0.3230870258205024,-0.19733619718546627,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,0.9751397717357889,0.9725104498178858,0.977769093653692,0.9047291210231684,0.8988418569977003,0.9106163850486365,0.9202687354413046,0.9164524329057488,0.9240850379768604,0.007980173022438006,0.007645536740493591,0.008314809304382423,0.9047291210231684,0.8988418569977003,0.9106163850486365,2.905181491438803,2.8906931700967986,2.919669812780808,2.905181491438803,2.8906931700967986,2.919669812780808,-0.0483637303467765,-0.050521573769274276,-0.04620588692427872,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
raw_shortcut_ebm,32,5,-2.9124828459910193,-2.916344539615729,-2.9086211523663095,2.9124828459910193,2.9086211523663095,2.916344539615729,-1.4633799042430415,-1.4698956211292036,-1.4568641873568795,0.0004494474974430048,0.00032768617580266116,0.0005712088190833485,0.004837322184306725,0.002613987041027618,0.007060657327585832,-1.484505063010237,-1.4951839663295312,-1.4738261596909428,1.0,1.0,1.0,0.9677863324672501,0.9620218179517254,0.9735508469827748,0.9545902799600917,0.9507037471118543,0.9584768128083291,-0.1697802197802198,-0.22199443316654713,-0.11756600639389245,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,0.9992916775690972,0.9991625590163576,0.9994207961218368,0.9561926982030929,0.9528278809333217,0.9595575154728642,0.949677000571483,0.946566207493152,0.9527877936498139,0.0061818451558450956,0.005847919145931557,0.006515771165758634,0.9561926982030929,0.9528278809333217,0.9595575154728642,3.0759787880834626,3.0654990129563573,3.086458563210568,3.0759787880834626,3.0654990129563573,3.086458563210568,-0.007141913276182773,-0.007883471367019373,-0.006400355185346174,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
raw_shortcut_ebm,64,5,-2.9474418214321974,-2.9502432210604996,-2.944640421803895,2.9474418214321974,2.944640421803895,2.9502432210604996,-1.4914301629101268,-1.4974473839910338,-1.4854129418292197,2.722218478632123e-07,1.2300468342199734e-07,4.2143901230442725e-07,0.0020944609916309087,0.0009612522700562288,0.0032276697132055886,-1.484505063010237,-1.4951839663295312,-1.4738261596909428,1.0,1.0,1.0,0.9677863324672501,0.9620218179517254,0.9735508469827748,0.9545902799600917,0.9507037471118543,0.9584768128083291,-0.1697802197802198,-0.22199443316654713,-0.11756600639389245,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,0.9999992479186405,0.9999990819663421,0.9999994138709388,0.971664784671427,0.9684677716157069,0.9748617977271472,0.9583164087513906,0.9555480929877612,0.9610847245150199,0.005035401794626491,0.004595966010034333,0.0054748375792186485,0.971664784671427,0.9684677716157069,0.9748617977271472,3.137134410011728,3.1292264691767686,3.145042350846688,3.137134410011728,3.1292264691767686,3.145042350846688,-0.0008765705833464116,-0.0010155239762122761,-0.000737617190480547,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
raw_shortcut_ebm,128,5,-2.9712993884231245,-2.9739511686571696,-2.9686476081890794,2.9712993884231245,2.9686476081890794,2.9739511686571696,-1.5033263413281803,-1.5090490617519894,-1.4976036209043713,1.3332415342181434e-13,-3.2652982524981402e-15,2.6991360509612684e-13,0.0009416704163850209,0.00024110322822527537,0.0016422376045447664,-1.484505063010237,-1.4951839663295312,-1.4738261596909428,1.0,1.0,1.0,0.9677863324672501,0.9620218179517254,0.9735508469827748,0.9545902799600917,0.9507037471118543,0.9584768128083291,-0.1697802197802198,-0.22199443316654713,-0.11756600639389245,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,0.9999999999982819,0.9999999999976578,0.9999999999989061,0.978384517294453,0.9752745937524273,0.9814944408364786,0.9633889244553167,0.9606990240628651,0.9660788248477682,0.004226303125650784,0.00369341242262358,0.0047591938286779874,0.978384517294453,0.9752745937524273,0.9814944408364786,3.170024512149282,3.1641093494926515,3.175939674805912,3.170024512149282,3.1641093494926515,3.175939674805912,-0.00018587778778208567,-0.00023706397576413134,-0.00013469159980004,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
raw_shortcut_ebm,256,5,-2.9896890392394417,-2.993953269967484,-2.9854248085113997,2.9896890392394417,2.9854248085113997,2.993953269967484,-1.5107078534281448,-1.5173736970078475,-1.5040420098484422,5.751875335512235e-26,-3.4311590571354487e-26,1.4934909728159917e-25,0.0026867641327184,0.0008752658616795245,0.004498262403757275,-1.484505063010237,-1.4951839663295312,-1.4738261596909428,1.0,1.0,1.0,0.9677863324672501,0.9620218179517254,0.9735508469827748,0.9545902799600917,0.9507037471118543,0.9584768128083291,-0.1697802197802198,-0.22199443316654713,-0.11756600639389245,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,1.0,1.0,1.0,0.9825645950084663,0.9791954263019871,0.9859337637149455,0.9671050492781944,0.962889010079432,0.9713210884769569,0.003635214516599928,0.0030599874612484614,0.004210441571951395,0.9825645950084663,0.9791954263019871,0.9859337637149455,3.1905436843029102,3.183738402767436,3.1973489658383847,3.1905436843029102,3.183738402767436,3.1973489658383847,-5.766806328097451e-05,-7.448096272747343e-05,-4.0855163834475596e-05,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
raw_shortcut_ebm,512,5,-3.0041512258194287,-3.011615244801456,-2.9966872068374015,3.0041512258194287,2.9966872068374015,3.011615244801456,-1.516468785985563,-1.5235902144220124,-1.5093473575491136,2.343302722004957e-50,-2.157400759941148e-50,6.844006203951062e-50,0.001011123592575558,0.00030707445687344647,0.0017151727282776693,-1.484505063010237,-1.4951839663295312,-1.4738261596909428,1.0,1.0,1.0,0.9677863324672501,0.9620218179517254,0.9735508469827748,0.9545902799600917,0.9507037471118543,0.9584768128083291,-0.1697802197802198,-0.22199443316654713,-0.11756600639389245,-0.1538826501931721,-0.17086324360444105,-0.13690205678190315,1.0,1.0,1.0,0.9857580800600221,0.9825262831632904,0.9889898769567538,0.9704349019674666,0.9641831951352884,0.9766866087996449,0.003311431967738291,0.0021364620166756726,0.00448640191880091,0.9857580800600221,0.9825262831632904,0.9889898769567538,3.2038284034781546,3.197263024108361,3.210393782847948,3.2038284034781546,3.197263024108361,3.210393782847948,-2.2503642802413312e-05,-3.407665349550732e-05,-1.0930632109319308e-05,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collect_pilot_labels
